date_hour,BIOMASS,FOSSIL_GAS,FOSSIL_HARD_COAL,FOSSIL_OIL,HYDRO_PUMPED_STORAGE,HYDRO_RUN_OF_RIVER_AND_POUNDAGE,HYDRO_WATER_RESERVOIR,NUCLEAR,SOLAR,WASTE,WIND_ONSHORE,TOTAL
2019-05-15 18:00:00,288,3425,-6,147,762,5394,1080,43569,2821,180,4546,62206
2019-05-15 19:00:00,288,4018,-7,147,1487,5798,1307,44035,1257,182,4161,62673
2019-05-15 20:00:00,289,3902,-7,147,1402,5875,1364,44398,384,182,3572,61508
2019-05-15 21:00:00,291,3793,-7,147,1217,5873,1548,44518,148,183,3616,61327
2019-05-15 22:00:00,293,3662,-7,146,793,5967,1778,44188,0,185,4055,61060
2019-05-15 23:00:00,303,3760,-8,146,427,5689,1479,44290,0,183,4384,60653
2019-05-16 00:00:00,302,3291,-7,148,-489,5308,809,44127,0,186,4146,57821
2019-05-16 01:00:00,301,3240,-7,148,-1630,4920,543,44206,0,187,3691,55599
2019-05-16 02:00:00,303,3286,-7,148,-1158,4535,402,43875,0,187,3384,54955
2019-05-16 03:00:00,301,3113,-7,145,-1264,4310,353,43572,0,167,3304,53994
2019-05-16 04:00:00,298,3168,-7,145,-1615,4281,386,43624,0,167,3306,53753
2019-05-16 05:00:00,301,3975,-7,145,-1640,4387,657,44164,0,170,3309,55461
2019-05-16 06:00:00,302,4113,-7,148,131,4958,1208,44701,179,172,3184,59089
2019-05-16 07:00:00,303,4195,-7,149,2312,5686,1700,44890,571,174,2755,62728
2019-05-16 08:00:00,303,4188,-10,149,2961,5882,1757,44961,1652,166,1636,63645
2019-05-16 09:00:00,302,4098,-13,149,2711,5947,2085,44814,3093,165,1167,64518
2019-05-16 10:00:00,303,4095,-15,149,2138,5951,1729,44808,4388,164,1273,64983
2019-05-16 11:00:00,303,3977,-12,148,1352,5611,1636,44718,5247,164,1872,65016
2019-05-16 12:00:00,302,3999,-7,149,1016,5451,1392,44637,5772,164,2308,65183
2019-05-16 13:00:00,302,4068,-7,148,1092,5308,1270,44736,5770,164,2260,65111
2019-05-16 14:00:00,302,3961,-7,148,823,4920,1158,44667,5526,164,2190,63852
2019-05-16 15:00:00,301,3877,-7,149,554,4706,942,44512,5049,164,2169,62416
2019-05-16 16:00:00,302,4020,-7,150,518,4774,885,44590,4261,164,2131,61788
2019-05-16 17:00:00,302,4125,-7,150,559,5108,784,44696,3406,170,2160,61453
2019-05-16 18:00:00,302,4064,-6,148,890,5508,1046,45092,1986,172,2164,61366
2019-05-16 19:00:00,302,4094,-7,150,1526,5914,1361,45482,910,174,1992,61898
2019-05-16 20:00:00,303,4150,-7,150,1353,5774,1408,45551,304,177,1908,61071
2019-05-16 21:00:00,302,4185,-7,149,603,5624,1246,45446,136,178,2091,59953
2019-05-16 22:00:00,303,4076,-8,149,-22,5725,1550,45039,0,179,2281,59272
2019-05-16 23:00:00,303,3842,-11,148,-265,5614,1299,45048,0,179,2360,58517
2019-05-17 00:00:00,302,3134,-12,148,-1229,5261,1182,45148,0,181,2478,56593
2019-05-17 01:00:00,303,2876,-10,148,-1782,4764,899,44899,0,183,2649,54929
2019-05-17 02:00:00,303,2408,-6,149,-1691,4531,831,44947,0,184,2600,54256
2019-05-17 03:00:00,303,2378,-7,148,-2015,4365,653,45040,0,182,2479,53526
2019-05-17 04:00:00,303,2468,-7,148,-2135,4326,787,45204,0,165,2423,53682
2019-05-17 05:00:00,303,2811,-7,148,-1963,4460,933,45228,0,168,2367,54448
2019-05-17 06:00:00,303,3591,-6,149,-406,4881,1324,45231,159,171,2455,57852
2019-05-17 07:00:00,303,4008,-6,149,1426,5427,1796,45682,339,172,2377,61673
2019-05-17 08:00:00,303,4185,-6,149,2165,5815,2136,45889,722,171,1938,63467
2019-05-17 09:00:00,302,4243,-7,148,2282,5983,2126,45878,1242,166,1558,63921
2019-05-17 10:00:00,303,4339,-7,148,2311,6016,1687,45799,1719,169,1407,63891
2019-05-17 11:00:00,303,4475,-7,149,1907,5792,1421,45776,2107,173,1349,63445
2019-05-17 12:00:00,302,4393,-7,149,1743,5420,1264,45630,2295,171,1342,62702
2019-05-17 13:00:00,303,4377,-6,148,1438,5205,1180,45559,2238,164,1286,61892
2019-05-17 14:00:00,303,4375,-6,148,788,5031,986,45385,2203,164,1203,60580
2019-05-17 15:00:00,303,4334,-5,148,-42,4951,733,45251,2098,164,1177,59112
2019-05-17 16:00:00,304,4368,-5,149,-115,5009,658,45295,1820,163,1171,58817
2019-05-17 17:00:00,305,4417,-5,148,996,5405,1146,45497,1411,166,1210,60696
2019-05-17 18:00:00,304,4266,-5,148,1481,5726,1633,45428,1024,167,1300,61472
2019-05-17 19:00:00,303,4292,-5,149,1524,5933,2100,45425,560,167,1349,61797
2019-05-17 20:00:00,303,4358,-5,148,1810,6028,1997,45135,251,168,1408,61601
2019-05-17 21:00:00,303,4368,-6,149,1402,5982,1788,44968,142,168,1626,60890
2019-05-17 22:00:00,303,4387,-6,149,1539,5914,1709,44123,0,168,1776,60062
2019-05-17 23:00:00,303,4115,-7,148,1191,5805,1469,43482,0,169,1778,58453
2019-05-18 00:00:00,303,2713,-7,139,738,5738,1173,43379,0,168,1698,56042
2019-05-18 01:00:00,303,1561,-6,139,-25,5385,828,43246,0,169,1662,53262
2019-05-18 02:00:00,304,1269,-6,139,-421,5162,816,43430,0,175,1606,52474
2019-05-18 03:00:00,303,994,-6,139,-1063,4721,633,43694,0,174,1588,51177
2019-05-18 04:00:00,303,995,-6,139,-1477,4573,579,43232,0,173,1487,49998
2019-05-18 05:00:00,303,1009,-6,139,-1792,4799,515,42809,0,171,1454,49401
2019-05-18 06:00:00,303,1009,-6,139,-1908,5038,480,43119,154,167,1320,49815
2019-05-18 07:00:00,299,1009,-6,140,-1367,5215,601,43424,370,167,1267,51119
2019-05-18 08:00:00,290,1008,-6,139,-1013,5293,960,43506,862,167,1198,52404
2019-05-18 09:00:00,292,1015,-6,140,-382,5366,1161,43582,1626,160,1109,54063
2019-05-18 10:00:00,300,1021,-7,139,43,5312,1065,43269,2387,162,1082,54773
2019-05-18 11:00:00,303,1013,-7,140,-243,5041,1052,42768,2860,166,1098,54191
2019-05-18 12:00:00,303,908,-7,139,-256,4961,1044,42963,3104,166,1014,54339
2019-05-18 13:00:00,303,905,-7,139,-739,4772,1139,42941,3145,165,963,53726
2019-05-18 14:00:00,303,1087,-1,140,-1288,4509,976,42863,3225,165,922,52901
2019-05-18 15:00:00,302,1273,4,140,-1561,4459,864,42874,2910,165,909,52339
2019-05-18 16:00:00,303,1534,4,139,-1702,4371,825,42641,2386,164,929,51594
2019-05-18 17:00:00,302,1712,4,139,-834,4861,1067,42650,1993,163,988,53045
2019-05-18 18:00:00,302,1768,4,140,214,5493,1501,42822,1340,165,1074,54823
2019-05-18 19:00:00,303,1812,4,139,1593,5813,1870,43183,778,166,1141,56802
2019-05-18 20:00:00,303,1817,4,139,2239,6106,2008,43283,303,169,1215,57586
2019-05-18 21:00:00,303,1820,4,140,1531,6098,1915,43279,138,171,1309,56708
2019-05-18 22:00:00,303,1821,3,139,1743,5860,1844,43150,0,173,1461,56497
2019-05-18 23:00:00,302,1833,3,139,1200,5791,1621,43349,0,173,1475,55886
2019-05-19 00:00:00,303,1455,3,149,-93,5265,834,43194,0,174,1406,52690
2019-05-19 01:00:00,303,1019,3,148,-860,4933,646,42880,0,175,1375,50622
2019-05-19 02:00:00,303,673,3,147,-1000,4668,667,42906,0,175,1347,49889
2019-05-19 03:00:00,303,605,4,145,-1413,4410,631,42780,0,174,1320,48959
2019-05-19 04:00:00,304,604,4,145,-1949,4120,388,42682,0,174,1274,47746
2019-05-19 05:00:00,304,604,4,145,-1968,3930,278,42192,0,175,1198,46862
2019-05-19 06:00:00,303,602,4,145,-1947,4133,283,42357,158,175,1099,47312
2019-05-19 07:00:00,303,608,4,145,-1947,4346,353,42489,356,176,1077,47910
2019-05-19 08:00:00,303,610,4,145,-1946,4654,561,42560,821,176,1075,48963
2019-05-19 09:00:00,303,610,4,146,-1945,4879,797,42763,1331,175,1117,50180
2019-05-19 10:00:00,303,609,4,149,-1940,4798,859,42811,1916,168,1279,50956
2019-05-19 11:00:00,303,609,4,149,-1820,4917,919,42960,2466,167,1449,52123
2019-05-19 12:00:00,303,609,4,150,-1702,4950,755,42908,2682,167,1603,52429
2019-05-19 13:00:00,303,608,4,148,-1762,4729,613,41853,2573,167,1668,50904
2019-05-19 14:00:00,303,588,4,147,-1792,4359,390,40733,2546,167,1965,49410
2019-05-19 15:00:00,303,588,4,148,-1879,4205,414,40865,2352,167,2192,49359
2019-05-19 16:00:00,303,588,5,148,-1947,4192,412,41495,2346,166,2248,49956
2019-05-19 17:00:00,303,607,4,147,-1899,4330,560,42166,2006,167,2393,50784
2019-05-19 18:00:00,303,610,4,147,-1038,4758,774,42699,1440,167,2510,52374
2019-05-19 19:00:00,302,647,4,148,656,5254,1193,43070,796,167,2488,54725
2019-05-19 20:00:00,302,648,5,149,1095,5423,1601,43090,306,166,2311,55096
2019-05-19 21:00:00,303,647,5,149,935,5589,1350,43137,140,167,2345,54767
2019-05-19 22:00:00,303,641,6,149,479,5687,1795,42801,0,167,2435,54463
2019-05-19 23:00:00,303,633,7,149,-194,5699,1514,42724,0,168,2509,53512
2019-05-20 00:00:00,299,621,6,149,-770,5165,954,42824,0,167,2523,51938
2019-05-20 01:00:00,302,690,6,149,-1118,4855,587,43090,0,169,2570,51300
2019-05-20 02:00:00,303,951,6,149,-895,4552,482,43256,0,167,2586,51557
2019-05-20 03:00:00,303,1145,6,147,-1323,4394,537,43110,0,167,2569,51055
2019-05-20 04:00:00,303,1597,6,147,-1219,4338,392,43137,0,167,2515,51383
2019-05-20 05:00:00,303,2570,6,147,-1236,4422,442,43019,0,167,2474,52314
2019-05-20 06:00:00,303,3617,6,149,-308,5048,1087,43541,160,166,2394,56163
2019-05-20 07:00:00,303,3832,6,148,1902,5581,2162,43683,383,165,2289,60454
2019-05-20 08:00:00,303,3891,6,148,2745,6322,3046,43727,923,164,2178,63453
2019-05-20 09:00:00,303,3926,4,149,2972,6595,3363,43872,1613,163,2097,65057
2019-05-20 10:00:00,303,3883,2,150,2534,6550,3297,43963,2423,165,2133,65403
2019-05-20 11:00:00,302,3843,4,150,2418,6606,2979,44123,2999,164,2165,65753
2019-05-20 12:00:00,303,3707,7,150,1956,6734,2517,44102,3280,161,2211,65128
2019-05-20 13:00:00,302,3587,7,150,1287,6571,2081,44017,3452,158,2268,63880
2019-05-20 14:00:00,302,3581,7,150,809,6388,1509,43906,3434,161,2315,62562
2019-05-20 15:00:00,300,3650,7,150,594,6298,1272,43718,3485,160,2448,62082
2019-05-20 16:00:00,300,3741,6,150,545,6314,1142,43690,3129,162,2626,61805
2019-05-20 17:00:00,304,3694,7,150,1033,6294,1296,43742,2553,163,2701,61937
2019-05-20 18:00:00,303,3719,7,150,1628,6417,2093,43902,1900,160,2677,62956
2019-05-20 19:00:00,303,3739,7,150,1982,6558,2208,43996,1063,160,2475,62641
2019-05-20 20:00:00,303,3768,7,150,1847,6474,1997,44021,375,160,2069,61171
2019-05-20 21:00:00,303,3702,7,150,1264,6240,1588,43844,152,160,2011,59421
2019-05-20 22:00:00,302,3689,7,150,695,6205,1107,43638,0,161,2122,58076
2019-05-20 23:00:00,303,3773,7,150,1056,6110,958,43497,0,161,2176,58191
2019-05-21 00:00:00,303,3386,7,149,-90,5748,924,43707,0,161,2394,56689
2019-05-21 01:00:00,303,3003,7,149,-1158,5665,550,43592,0,161,2508,54780
2019-05-21 02:00:00,303,2949,7,149,-1488,5627,403,42717,0,162,2465,53294
2019-05-21 03:00:00,303,2552,7,149,-1486,5559,308,42206,0,162,2354,52114
2019-05-21 04:00:00,303,2767,7,147,-1479,5492,310,42161,0,163,2265,52136
2019-05-21 05:00:00,303,3342,6,145,-1432,5430,785,42630,0,162,2110,53481
2019-05-21 06:00:00,303,3696,7,147,36,5630,1301,43237,173,162,2005,56697
2019-05-21 07:00:00,302,3660,7,148,1282,6148,1942,44352,509,155,1939,60444
2019-05-21 08:00:00,301,3699,7,148,1506,6223,2670,45091,1358,163,1738,62904
2019-05-21 09:00:00,302,3842,7,148,1828,6339,2678,45165,2393,165,1658,64525
2019-05-21 10:00:00,302,3871,7,148,1814,6352,2590,45085,3353,164,1785,65471
2019-05-21 11:00:00,302,3810,7,148,1538,6267,2162,45034,4306,166,2047,65787
2019-05-21 12:00:00,301,3776,7,148,1409,6199,1951,44955,4839,166,2323,66074
2019-05-21 13:00:00,301,3745,7,148,1082,6191,1744,44819,5142,165,2593,65937
2019-05-21 14:00:00,302,3624,7,149,482,6108,1149,44746,4859,164,2649,64239
2019-05-21 15:00:00,302,3022,7,149,32,6097,934,44720,4613,165,2732,62773
2019-05-21 16:00:00,301,2711,7,149,-63,6013,774,44736,4109,165,2711,61613
2019-05-21 17:00:00,302,3158,8,149,325,6051,915,44643,3411,167,2676,61805
2019-05-21 18:00:00,303,3399,7,149,960,6250,1630,44607,2359,168,2604,62436
2019-05-21 19:00:00,303,3631,7,149,1566,6350,1936,44716,1185,169,2448,62460
2019-05-21 20:00:00,303,3689,8,149,1641,6255,1523,44692,406,171,2119,60956
2019-05-21 21:00:00,303,3420,8,149,907,6147,1703,44637,156,172,2017,59619
2019-05-21 22:00:00,303,3218,7,149,750,6160,1262,44664,0,173,1985,58671
2019-05-21 23:00:00,303,3528,8,149,320,5883,926,44547,0,173,1928,57765
2019-05-22 00:00:00,302,3313,8,149,-491,5401,685,43804,0,175,1851,55197
2019-05-22 01:00:00,303,2797,8,149,-1152,5346,669,42196,0,175,1713,52204
2019-05-22 02:00:00,303,2546,8,149,-1318,5386,775,42253,0,174,1584,51860
2019-05-22 03:00:00,303,2397,8,149,-1249,5245,503,41290,0,173,1506,50325
2019-05-22 04:00:00,303,2358,8,149,-1282,5142,283,41394,0,174,1495,50024
2019-05-22 05:00:00,304,3185,8,149,-1253,5207,502,42666,0,175,1415,52358
2019-05-22 06:00:00,304,3745,8,148,-716,5380,1099,43722,194,176,1344,55404
2019-05-22 07:00:00,303,3660,7,148,1241,5799,1883,44747,605,176,1272,59841
2019-05-22 08:00:00,303,3659,3,149,1608,6084,2104,44722,1757,176,1106,61671
2019-05-22 09:00:00,303,3671,3,149,1627,6298,2103,44786,3279,167,976,63362
2019-05-22 10:00:00,302,3677,3,149,1797,6196,1838,44709,4575,165,961,64372
2019-05-22 11:00:00,306,3752,8,149,1817,6189,1517,44664,5445,164,945,64956
2019-05-22 12:00:00,303,3737,8,149,1469,6040,1276,44618,5692,158,925,64375
2019-05-22 13:00:00,302,3693,8,148,1079,6003,1105,44574,5820,164,931,63827
2019-05-22 14:00:00,302,3662,8,148,640,5868,785,44428,5614,161,950,62566
2019-05-22 15:00:00,303,3635,8,148,-70,5652,1120,44343,5227,160,954,61480
2019-05-22 16:00:00,303,3631,8,148,-601,5777,1112,44238,4700,162,926,60404
2019-05-22 17:00:00,303,3674,8,148,-383,5845,1074,44214,3766,164,918,59731
2019-05-22 18:00:00,303,3715,8,148,162,6049,1967,44206,2553,165,918,60194
2019-05-22 19:00:00,302,3781,8,148,1417,6337,2167,44565,1253,166,921,61065
2019-05-22 20:00:00,303,3795,8,148,1764,6374,2256,44721,427,168,910,60874
2019-05-22 21:00:00,302,3832,8,148,1781,6340,2058,44769,157,168,931,60494
2019-05-22 22:00:00,303,3790,7,148,950,6260,2093,44568,0,169,1010,59298
2019-05-22 23:00:00,303,3822,6,148,413,6239,1966,44372,0,171,1047,58487
2019-05-23 00:00:00,303,3774,-5,149,-237,5753,1150,44230,0,170,1100,56387
2019-05-23 01:00:00,303,3697,-5,149,-664,5375,722,43784,0,172,1112,54645
2019-05-23 02:00:00,303,3555,-5,149,-1088,5231,702,43660,0,174,1148,53829
2019-05-23 03:00:00,303,2863,-5,147,-1386,5079,496,43035,0,175,1169,51876
2019-05-23 04:00:00,302,2657,-5,147,-1581,5015,456,43073,0,172,1133,51369
2019-05-23 05:00:00,303,3202,-5,147,-1108,5100,713,43541,0,170,1140,53203
2019-05-23 06:00:00,303,3583,-4,148,-540,5531,1267,44066,194,168,1075,55791
2019-05-23 07:00:00,303,3711,-4,149,1187,6042,2064,44782,621,168,1016,60039
2019-05-23 08:00:00,310,3701,-5,149,1845,6315,2018,44391,1821,167,824,61536
2019-05-23 09:00:00,313,3597,-4,149,1752,6162,1644,43965,3358,163,654,61753
2019-05-23 10:00:00,312,3400,-5,149,1385,5966,1516,43787,4570,160,633,61873
2019-05-23 11:00:00,311,3379,-4,149,1105,5883,1133,43694,5289,158,642,61739
2019-05-23 12:00:00,312,3493,-4,149,969,5845,1052,43618,5646,162,666,61908
2019-05-23 13:00:00,311,3502,-4,149,1270,5705,855,43674,5776,161,675,62074
2019-05-23 14:00:00,310,3458,-4,149,648,5660,1097,43655,5467,164,686,61290
2019-05-23 15:00:00,311,3581,-4,149,-71,5725,1033,43646,4804,165,692,60031
2019-05-23 16:00:00,313,3570,-4,150,-178,5996,861,43469,4226,166,699,59268
2019-05-23 17:00:00,312,3524,-4,150,283,6293,988,43488,3274,167,719,59194
2019-05-23 18:00:00,312,3678,-4,149,1140,6649,1611,43837,2075,168,741,60356
2019-05-23 19:00:00,312,3619,-4,150,2405,6882,2321,44030,895,169,799,61578
2019-05-23 20:00:00,313,3486,-4,150,2114,6895,2655,44034,305,171,885,61004
2019-05-23 21:00:00,312,3542,-4,149,2158,6719,2392,44030,141,175,883,60497
2019-05-23 22:00:00,312,3474,-4,149,1619,6408,1783,43925,0,177,927,58770
2019-05-23 23:00:00,312,3744,-4,149,1329,6395,1323,43720,0,177,1220,58365
2019-05-24 00:00:00,312,3538,7,150,396,6109,1181,43691,0,177,1235,56796
2019-05-24 01:00:00,312,3525,6,147,-739,5960,820,43342,0,178,1323,54874
2019-05-24 02:00:00,312,3650,6,147,-1438,5705,585,42365,0,178,1336,52846
2019-05-24 03:00:00,312,2868,6,147,-1724,5699,424,41197,0,180,1253,50362
2019-05-24 04:00:00,312,2400,6,147,-1774,5576,552,41109,0,180,1227,49735
2019-05-24 05:00:00,312,2999,6,147,-1701,5681,654,41485,0,180,1312,51075
2019-05-24 06:00:00,312,3666,7,148,-1040,5970,1071,42469,186,178,1371,54338
2019-05-24 07:00:00,311,3761,7,148,685,6456,2167,43760,503,180,1342,59320
2019-05-24 08:00:00,312,3886,7,149,1260,6876,2465,44187,1195,171,1084,61592
2019-05-24 09:00:00,312,3841,7,149,1629,6780,2057,44174,2159,166,983,62257
2019-05-24 10:00:00,312,3756,6,149,1363,6470,1477,43938,3103,167,1002,61743
2019-05-24 11:00:00,312,3667,6,148,895,6412,1122,43897,3806,165,1037,61467
2019-05-24 12:00:00,312,3575,7,149,631,6410,1118,43895,4132,167,1045,61441
2019-05-24 13:00:00,312,3591,7,155,455,6284,985,43860,4209,168,1070,61096
2019-05-24 14:00:00,312,3498,10,254,-112,6106,951,43403,4285,169,1199,60075
2019-05-24 15:00:00,312,3528,10,300,-502,6223,899,43314,3993,171,1310,59558
2019-05-24 16:00:00,311,3584,9,158,-690,6357,1096,43543,3446,172,1523,59509
2019-05-24 17:00:00,311,3365,7,149,214,6485,1320,43453,2658,173,1806,59941
2019-05-24 18:00:00,313,3309,8,149,990,6790,1465,43473,1685,174,2064,60420
2019-05-24 19:00:00,312,3519,8,149,1500,6854,1735,43321,968,174,2263,60803
2019-05-24 20:00:00,312,3580,7,148,961,6846,1472,42888,366,176,2287,59043
2019-05-24 21:00:00,312,3686,7,146,616,6661,1486,42863,152,177,2416,58522
2019-05-24 22:00:00,313,3744,6,146,1068,6841,1697,42180,0,177,2554,58726
2019-05-24 23:00:00,312,3695,6,146,1005,6750,1380,41656,0,177,2603,57730
2019-05-25 00:00:00,312,3375,6,146,-19,6390,943,40577,0,172,2713,54615
2019-05-25 01:00:00,312,3345,7,146,-553,6155,579,40003,0,165,2783,52942
2019-05-25 02:00:00,312,2624,7,147,-499,5917,598,39919,0,165,2622,51812
2019-05-25 03:00:00,313,2265,7,148,-500,5525,739,38551,0,165,2256,49469
2019-05-25 04:00:00,312,2280,7,149,-573,5462,859,37873,0,165,2065,48599
2019-05-25 05:00:00,312,2251,7,149,-569,5579,851,37675,119,165,1925,48464
2019-05-25 06:00:00,313,2150,7,149,-888,5793,874,37747,179,165,1830,48319
2019-05-25 07:00:00,314,2243,7,147,-1116,6082,966,38555,546,166,1625,49535
2019-05-25 08:00:00,315,2303,7,147,-1138,6202,1197,39545,1191,166,1361,51296
2019-05-25 09:00:00,315,2375,7,149,-271,6365,1316,39760,2014,165,1246,53441
2019-05-25 10:00:00,313,2556,7,149,-199,6425,1686,39563,2912,166,1181,54759
2019-05-25 11:00:00,310,2599,7,149,-265,6367,1448,39502,3917,167,1207,55408
2019-05-25 12:00:00,315,2562,7,148,-699,6260,1242,39622,4577,168,1325,55527
2019-05-25 13:00:00,315,2290,7,149,-1168,6167,799,39734,4643,169,1517,54622
2019-05-25 14:00:00,316,2039,7,148,-1530,6011,662,39796,4612,169,1866,54096
2019-05-25 15:00:00,314,2023,7,147,-1414,5880,892,39462,4090,169,2705,54275
2019-05-25 16:00:00,314,2068,7,147,-1377,5996,1063,39013,3644,169,2629,53673
2019-05-25 17:00:00,316,2231,7,147,-998,6178,1352,38908,2931,169,2584,53825
2019-05-25 18:00:00,315,2523,7,147,-202,6497,1901,39233,1958,171,2662,55212
2019-05-25 19:00:00,315,2521,7,147,65,6806,2192,39945,1062,168,2611,55839
2019-05-25 20:00:00,315,2557,7,147,-135,6685,1829,40123,395,171,2139,54233
2019-05-25 21:00:00,316,2442,7,147,67,6632,1809,40061,162,173,1988,53804
2019-05-25 22:00:00,315,2294,7,147,-136,6667,1973,40303,0,174,2060,53804
2019-05-25 23:00:00,315,2444,6,146,475,6578,1158,40441,0,174,2188,53925
2019-05-26 00:00:00,315,2130,6,147,611,6313,1379,40173,0,175,2216,53465
2019-05-26 01:00:00,316,978,7,148,-58,6145,1014,39882,0,176,2172,50780
2019-05-26 02:00:00,316,666,7,148,-417,6001,763,39082,0,174,2184,48924
2019-05-26 03:00:00,316,615,7,147,-1374,5867,528,37436,0,169,2177,45888
2019-05-26 04:00:00,316,616,7,147,-1688,5819,467,35742,0,170,2169,43765
2019-05-26 05:00:00,316,610,7,147,-1691,5806,431,34228,121,170,2091,42236
2019-05-26 06:00:00,316,611,7,146,-1689,5884,495,33589,191,171,1918,41639
2019-05-26 07:00:00,317,614,7,146,-627,5947,719,33603,507,168,1790,43191
2019-05-26 08:00:00,315,618,7,146,-412,5907,857,33471,1260,169,1865,44203
2019-05-26 09:00:00,315,617,6,146,-984,5862,696,35151,2319,169,2002,46299
2019-05-26 10:00:00,315,612,6,147,-1592,5637,397,35815,3271,168,2156,46932
2019-05-26 11:00:00,316,617,6,147,-1667,5553,402,35329,3764,169,2364,47000
2019-05-26 12:00:00,315,613,7,147,-1688,5390,261,34407,3976,167,2725,46320
2019-05-26 13:00:00,316,613,7,147,-1706,5249,380,32795,4161,170,2946,45078
2019-05-26 14:00:00,316,610,7,148,-1838,5031,381,32056,4123,170,3058,44062
2019-05-26 15:00:00,316,609,7,149,-1804,4915,431,32449,4160,171,3248,44651
2019-05-26 16:00:00,315,608,7,149,-1804,4909,421,32377,3745,169,3599,44495
2019-05-26 17:00:00,317,628,7,149,-1763,5203,515,34591,3010,170,3739,46566
2019-05-26 18:00:00,316,647,7,148,-1492,5597,770,37223,2165,170,3698,49249
2019-05-26 19:00:00,316,717,7,147,-1425,5862,1068,39465,1081,168,3712,51118
2019-05-26 20:00:00,316,716,7,147,-1207,5995,1058,40348,360,168,3376,51284
2019-05-26 21:00:00,316,717,7,147,-229,6334,1277,40735,150,168,3231,52853
2019-05-26 22:00:00,317,719,7,146,598,6234,1476,40664,0,169,3244,53574
2019-05-26 23:00:00,316,718,7,145,775,6104,1363,40477,0,170,3263,53338
2019-05-27 00:00:00,316,662,7,145,-746,5906,983,40036,0,172,3089,50570
2019-05-27 01:00:00,316,609,7,147,-1478,5544,929,39484,0,171,2979,48708
2019-05-27 02:00:00,316,609,7,147,-1546,5270,626,39558,0,170,2793,47950
2019-05-27 03:00:00,316,610,8,148,-1659,5145,572,38118,0,170,2639,46067
2019-05-27 04:00:00,317,653,7,149,-1643,5157,946,38561,0,169,2428,46744
2019-05-27 05:00:00,316,944,7,148,-1387,5536,1183,39060,123,169,2220,48319
2019-05-27 06:00:00,316,1549,7,146,-188,5819,1258,39142,189,170,2106,50514
2019-05-27 07:00:00,316,2282,7,146,1448,6278,2257,40239,492,169,1988,55622
2019-05-27 08:00:00,317,2547,7,146,1972,6429,2620,41735,1178,169,1968,59088
2019-05-27 09:00:00,316,2566,7,146,1385,6483,2763,42210,2015,169,1911,59971
2019-05-27 10:00:00,316,2391,7,146,1152,6418,2663,42451,2870,168,1850,60432
2019-05-27 11:00:00,316,2445,7,148,1072,6340,2492,42399,3306,168,1943,60636
2019-05-27 12:00:00,316,2431,7,192,831,6185,2158,42303,3715,168,2160,60466
